Incident Type;Hazards;Hazard Paths;Origins;Date
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;27-7-2022
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;luxembourg;27-7-2022
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;hungary;27-7-2022
alert;incorrect use by dates;labelling/misdescription > incorrect use by dates;denmark;26-7-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;chile;25-7-2022
border rejection;marking defects;labelling/misdescription > marking defects;israel;25-7-2022
border rejection;coliforms;non-pathogenic microorganisms > coliforms;china;25-7-2022
border rejection;labelling/misdescription;labelling/misdescription;canada;21-7-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;21-7-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;canada;21-7-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;21-7-2022
alert;undeclared constituent;labelling/misdescription > misbranding > compositional deviation > undeclared constituent;canada;21-7-2022
alert;undeclared constituent;labelling/misdescription > misbranding > compositional deviation > undeclared constituent;canada;21-7-2022
alert;undeclared constituent;labelling/misdescription > misbranding > compositional deviation > undeclared constituent;canada;21-7-2022
border rejection;tearing;damaged packaging > tearing;chile;20-7-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;20-7-2022
alert;salmonella enteritidis;pathogen > pathogenic bacteria > salmonella > salmonella enteritidis;czech republic;20-7-2022
alert;salmonella infantis;pathogen > pathogenic bacteria > salmonella > salmonella infantis;poland;20-7-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;poland;20-7-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;mexico;19-7-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;mexico;19-7-2022
border rejection;tearing;damaged packaging > tearing;chile;18-7-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;chile;18-7-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;israel;18-7-2022
border rejection;tearing;damaged packaging > tearing;chile;14-7-2022
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;belgium;13-7-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;12-7-2022
alert;eggs and products thereof;eggs and products thereof;united states;12-7-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;11-7-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;8-7-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;8-7-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;8-7-2022
border rejection;missing shipping mark, tearing;labelling/misdescription > marking defects > missing shipping mark, damaged packaging > tearing;chile;8-7-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;8-7-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;7-7-2022
border rejection;tearing;damaged packaging > tearing;chile;6-7-2022
border rejection;tearing;damaged packaging > tearing;chile;6-7-2022
alert;salmonella group c1, salmonella enteritidis;pathogen > pathogenic bacteria > salmonella > salmonella group c1, pathogen > pathogenic bacteria > salmonella > salmonella enteritidis;poland;6-7-2022
alert;salmonella enteritidis;pathogen > pathogenic bacteria > salmonella > salmonella enteritidis;poland;1-7-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;29-6-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;29-6-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;29-6-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;29-6-2022
border rejection;labelling/misdescription;labelling/misdescription;canada;28-6-2022
border rejection;labelling/misdescription;labelling/misdescription;canada;28-6-2022
border rejection;labelling/misdescription;labelling/misdescription;canada;28-6-2022
border rejection;labelling/misdescription;labelling/misdescription;canada;28-6-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;canada;27-6-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;canada;27-6-2022
border rejection;tearing;damaged packaging > tearing;canada;27-6-2022
alert;celery and products thereof;celery and products thereof;netherlands;27-6-2022
border rejection;escherichia coli;pathogen > pathogenic bacteria > escherichia coli;malaysia;27-6-2022
border rejection;escherichia coli;pathogen > pathogenic bacteria > escherichia coli;malaysia;27-6-2022
border rejection;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;china;24-6-2022
alert;salmonella typhimurium;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium;poland;23-6-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;poland;22-6-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;21-6-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;20-6-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;greece;20-6-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;poland;18-6-2022
border rejection;labelling/misdescription;labelling/misdescription;chile;17-6-2022
border rejection;tearing;damaged packaging > tearing;canada;17-6-2022
border rejection;labelling/misdescription;labelling/misdescription;mexico;17-6-2022
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;france;17-6-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;16-6-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;16-6-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;16-6-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;15-6-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;15-6-2022
border rejection;labelling/misdescription;labelling/misdescription;chile;15-6-2022
alert;glass fragment;glass fragment;united kingdom;15-6-2022
border rejection;salmonella;pathogen > pathogenic bacteria > salmonella;thailand;15-6-2022
alert;glass fragment;glass fragment;united kingdom;15-6-2022
alert;glass fragment;glass fragment;united kingdom;15-6-2022
alert;glass fragment;glass fragment;united kingdom;15-6-2022
alert;sesame seeds and products thereof;sesame seeds and products thereof;spain;15-6-2022
alert;sesame seeds and products thereof;sesame seeds and products thereof;spain;15-6-2022
border rejection;tearing;damaged packaging > tearing;chile;14-6-2022
border rejection;labelling/misdescription;labelling/misdescription;canada;14-6-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;france;14-6-2022
alert;salmonella infantis;pathogen > pathogenic bacteria > salmonella > salmonella infantis;hungary;13-6-2022
border rejection;poor temperature control;poor or insufficient controls > improper conditions > poor temperature control;brazil;13-6-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;greece;10-6-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;10-6-2022
border rejection;salmonella;pathogen > pathogenic bacteria > salmonella;thailand;10-6-2022
alert;salmonella enteritidis;pathogen > pathogenic bacteria > salmonella > salmonella enteritidis;bulgaria;9-6-2022
border rejection;tearing;damaged packaging > tearing;chile;8-6-2022
border rejection;tearing;damaged packaging > tearing;canada;8-6-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;france;8-6-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;luxembourg;8-6-2022
alert;salmonella enteritidis;pathogen > pathogenic bacteria > salmonella > salmonella enteritidis;poland;8-6-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;8-6-2022
alert;salmonella enteritidis;pathogen > pathogenic bacteria > salmonella > salmonella enteritidis;poland;8-6-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;canada;7-6-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;canada;6-6-2022
border rejection;tearing;damaged packaging > tearing;chile;6-6-2022
border rejection;labelling/misdescription;labelling/misdescription;canada;6-6-2022
border rejection;tearing;damaged packaging > tearing;chile;3-6-2022
border rejection;tearing;damaged packaging > tearing;canada;2-6-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;poland;2-6-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;spain;2-6-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;luxembourg;2-6-2022
alert;salmonella kedougou, salmonella enterica ser. sandiego;pathogen > pathogenic bacteria > salmonella > salmonella kedougou, pathogen > pathogenic bacteria > salmonella > salmonella enterica ser. sandiego;poland;1-6-2022
border rejection;missing shipping mark, tearing;labelling/misdescription > marking defects > missing shipping mark, damaged packaging > tearing;chile;31-5-2022
border rejection;salmonella;pathogen > pathogenic bacteria > salmonella;thailand;31-5-2022
alert;peanuts and products thereof, soybeans and products thereof;peanuts and products thereof, soybeans and products thereof;netherlands;27-5-2022
border rejection;labelling/misdescription;labelling/misdescription;mexico;26-5-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;mexico;25-5-2022
border rejection;tearing;damaged packaging > tearing;chile;25-5-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;25-5-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;23-5-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;23-5-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;18-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;netherlands;18-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;poland;17-5-2022
border rejection;labelling/misdescription;labelling/misdescription;canada;16-5-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;14-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;13-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;12-5-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;11-5-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;11-5-2022
border rejection;tearing;damaged packaging > tearing;canada;11-5-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;10-5-2022
border rejection;labelling/misdescription;labelling/misdescription;chile;10-5-2022
alert;mustard and products thereof, cereals containing gluten and products thereof;mustard and products thereof, cereals containing gluten and products thereof;belgium;9-5-2022
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;romania;9-5-2022
alert;inadequate thermal processing;processing > inadequate thermal processing;united states;7-5-2022
alert;inadequate thermal processing;processing > inadequate thermal processing;united states;7-5-2022
border rejection;labelling/misdescription;labelling/misdescription;chile;6-5-2022
border rejection;tearing;damaged packaging > tearing;canada;6-5-2022
alert;mustard and products thereof, cereals containing gluten and products thereof;mustard and products thereof, cereals containing gluten and products thereof;luxembourg;6-5-2022
alert;salmonella infantis;pathogen > pathogenic bacteria > salmonella > salmonella infantis;spain;5-5-2022
alert;incorrect use by dates;labelling/misdescription > incorrect use by dates;france;5-5-2022
border rejection;tearing;damaged packaging > tearing;canada;4-5-2022
border rejection;missing shipping mark, tearing;labelling/misdescription > marking defects > missing shipping mark, damaged packaging > tearing;chile;3-5-2022
alert;salmonella infantis;pathogen > pathogenic bacteria > salmonella > salmonella infantis;poland;3-5-2022
alert;salmonella enteritidis;pathogen > pathogenic bacteria > salmonella > salmonella enteritidis;poland;2-5-2022
alert;plastic fragment;plastic fragment;united kingdom;29-4-2022
alert;inadequate thermal processing;processing > inadequate thermal processing;united states;29-4-2022
alert;inadequate thermal processing;processing > inadequate thermal processing;united states;29-4-2022
alert;allergens;;canada;29-4-2022
alert;allergens;;canada;29-4-2022
alert;inspection issues;smuggling > inspection issues;canada;28-4-2022
alert;inspection issues;smuggling > inspection issues;canada;28-4-2022
border rejection;tearing;damaged packaging > tearing;canada;27-4-2022
border rejection;tearing;damaged packaging > tearing;chile;27-4-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;mexico;27-4-2022
border rejection;labelling/misdescription;labelling/misdescription;chile;26-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;france;26-4-2022
border rejection;labelling/misdescription;labelling/misdescription;canada;23-4-2022
alert;salmonella enteritidis;pathogen > pathogenic bacteria > salmonella > salmonella enteritidis;czech republic;22-4-2022
alert;salmonella newport;pathogen > pathogenic bacteria > salmonella > salmonella newport;czech republic;22-4-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;15-4-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;15-4-2022
border rejection;labelling/misdescription;labelling/misdescription;chile;15-4-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;14-4-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;14-4-2022
alert;salmonella group c;pathogen > pathogenic bacteria > salmonella > salmonella group c;poland;14-4-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;13-4-2022
border rejection;labelling/misdescription;labelling/misdescription;chile;13-4-2022
border rejection;tearing;damaged packaging > tearing;canada;13-4-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;13-4-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;chile;8-4-2022
border rejection;salmonella;pathogen > pathogenic bacteria > salmonella;brazil;7-4-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;poland;7-4-2022
border rejection;labelling/misdescription;labelling/misdescription;chile;4-4-2022
alert;salmonella enteritidis;pathogen > pathogenic bacteria > salmonella > salmonella enteritidis;poland;4-4-2022
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;poland;1-4-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;canada;31-3-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;30-3-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;29-3-2022
alert;salmonella enteritidis;pathogen > pathogenic bacteria > salmonella > salmonella enteritidis;poland;29-3-2022
alert;salmonella enteritidis;pathogen > pathogenic bacteria > salmonella > salmonella enteritidis;lithuania;28-3-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;27-3-2022
border rejection;tearing;damaged packaging > tearing;chile;24-3-2022
border rejection;tearing;damaged packaging > tearing;chile;24-3-2022
border rejection;tearing;damaged packaging > tearing;chile;24-3-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;poland;23-3-2022
border rejection;tearing;damaged packaging > tearing;chile;22-3-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;21-3-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;18-3-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;17-3-2022
alert;plastic fragment;plastic fragment;united states;17-3-2022
border rejection;tearing;damaged packaging > tearing;chile;16-3-2022
border rejection;labelling/misdescription;labelling/misdescription;mexico;16-3-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;15-3-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;poland;15-3-2022
border rejection;tearing;damaged packaging > tearing;chile;14-3-2022
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;poland;14-3-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;11-3-2022
alert;milk and products thereof;milk and products thereof;iceland;11-3-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;10-3-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;8-3-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;8-3-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;poland;8-3-2022
alert;milk and products thereof, soybeans and products thereof, mustard and products thereof, eggs and products thereof, cereals containing gluten and products thereof;milk and products thereof, soybeans and products thereof, mustard and products thereof, eggs and products thereof, cereals containing gluten and products thereof;netherlands;7-3-2022
border rejection;organoleptic aspects;;united kingdom;7-3-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;2-3-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;2-3-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;2-3-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;2-3-2022
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;2-3-2022
alert;salmonella enteritidis;pathogen > pathogenic bacteria > salmonella > salmonella enteritidis;poland;2-3-2022
alert;bad smell / off odor, spoilage;bad smell / off odor, spoilage;czech republic;1-3-2022
alert;appearance, bad smell / off odor;appearance, bad smell / off odor;czech republic;1-3-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;28-2-2022
border rejection;tearing;damaged packaging > tearing;canada;28-2-2022
alert;salmonella agona, salmonella infantis;pathogen > pathogenic bacteria > salmonella > salmonella agona, pathogen > pathogenic bacteria > salmonella > salmonella infantis;italy;28-2-2022
alert;salmonella agona, salmonella infantis;pathogen > pathogenic bacteria > salmonella > salmonella agona, pathogen > pathogenic bacteria > salmonella > salmonella infantis;italy;25-2-2022
border rejection;tearing;damaged packaging > tearing;chile;24-2-2022
alert;salmonella;pathogen > pathogenic bacteria > salmonella;netherlands;24-2-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;chile;23-2-2022
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;chile;22-2-2022
